id,customer_id,order_date,sku_id,price,qty_ordered,before_discount,discount_amount,after_discount,is_gross,is_valid,is_net,payment_id,payment_method,sku_name,base_price,cogs,category,registered_date
ODR3847622820n,C495676L,2022-08-08,P499864,2509080,1,2509080,0,2509080,1,0,0,7,Easypay,Surmawala_PEL-PRA-160-Refrigerator-Silver,2509080,1906866,Appliances,2021-11-26
ODR9186281280h,C264730L,2021-07-10,P240605,2505310,1,2505310,0,2505310,1,0,0,4,Payaxis,lenovo_80J2021CUE,2479790,2083012,Computing,2021-08-05
ODR2363956159e,C595566L,2021-08-10,P240605,2505310,1,2505310,0,2505310,1,0,0,4,Payaxis,lenovo_80J2021CUE,2479790,2083012,Computing,2021-10-01
ODR3775125430v,C215074L,2021-11-15,P240605,2505310,1,2505310,0,2505310,1,1,1,4,Payaxis,lenovo_80J2021CUE,2479790,2083012,Computing,2021-09-13
ODR9745391576l,C619677L,2021-12-10,P240605,2505310,1,2505310,0,2505310,1,0,0,4,Payaxis,lenovo_80J2021CUE,2479790,2083012,Computing,2021-10-22
ODR7050815218f,C117628L,2022-02-05,P858730,2496900,1,2496900,0,2496900,1,0,0,1,cod,Lenovo_80UD00DLAK,2496900,2122336,Computing,2022-05-16
ODR8555695048u,C566168L,2022-04-20,P858730,2496900,1,2496900,0,2496900,1,0,0,7,Easypay,Lenovo_80UD00DLAK,2496900,2122336,Computing,2022-04-09
ODR1608293367i,C563598L,2022-04-27,P858730,2496900,1,2496900,0,2496900,1,1,0,1,cod,Lenovo_80UD00DLAK,2496900,2122336,Computing,2022-04-25
ODR1755044092o,C985354L,2021-11-11,P213157,2494000,1,2494000,0,2494000,1,1,0,1,cod,Xpert_XGEO.70.1B,2494000,2045080,Appliances,2021-10-02
ODR3709054800z,C363466L,2021-11-14,P925502,2493942,1,2493942,0,2493942,1,0,0,4,Payaxis,hyundai_HGS2500,2493942,2194662,Appliances,2021-11-24
ODR3054005428s,C842855L,2021-10-16,P738893,2490984,1,2490984,0,2490984,1,1,0,12,internetbanking,interwood_HF-01CR1-HW-12021,2490984,1494544,Home & Living,2021-10-25
ODR7008480057l,C224432L,2022-01-31,P505335,2485358,1,2485358,0,2485358,1,0,0,1,cod,Ricoh_Black Laser SP-4510DN,2485358,2236770,Computing,2022-01-02
ODR2252229751u,C536852L,2022-02-21,P505335,2485358,1,2485358,0,2485358,1,1,0,1,cod,Ricoh_Black Laser SP-4510DN,2485358,2236770,Computing,2022-02-16
ODR2412167732h,C536852L,2022-02-22,P505335,2485358,1,2485358,0,2485358,1,0,0,1,cod,Ricoh_Black Laser SP-4510DN,2485358,2236770,Computing,2022-02-16
ODR9934782691v,C374672L,2022-02-25,P505335,2485358,1,2485358,0,2485358,1,1,0,1,cod,Ricoh_Black Laser SP-4510DN,2485358,2236770,Computing,2021-07-17
ODR9844285102o,C893754L,2022-07-02,P505335,2485358,1,2485358,0,2485358,1,1,1,1,cod,Ricoh_Black Laser SP-4510DN,2485358,2236770,Computing,2021-07-03
ODR5396028050v,C306526L,2021-12-21,P240605,2479790,1,2479790,0,2479790,1,0,0,4,Payaxis,lenovo_80J2021CUE,2479790,2083012,Computing,2021-12-21
ODR7519793170r,C203164L,2021-12-25,P240605,2479790,1,2479790,0,2479790,1,0,0,4,Payaxis,lenovo_80J2021CUE,2479790,2083012,Computing,2021-10-25
ODR3691339665e,C203164L,2021-12-26,P240605,2479790,1,2479790,0,2479790,1,0,0,4,Payaxis,lenovo_80J2021CUE,2479790,2083012,Computing,2021-10-25
ODR2211812678a,C143684L,2022-01-03,P861342,2465000,1,2465000,0,2465000,1,1,0,1,cod,Haier_1.5 Ton Split Air Conditioner - HSU-18LKE,2465000,2193850,Appliances,2021-07-05
ODR6078641867v,C686117L,2021-05-12,P918122,2456010,1,2456010,0,2456010,1,0,0,4,Payaxis,lenovo_80HR00AKUE,2456010,2063002,Computing,2021-12-03
ODR5233312173k,C203164L,2021-11-29,P918122,2456010,1,2456010,0,2456010,1,0,0,4,Payaxis,lenovo_80HR00AKUE,2456010,2063002,Computing,2021-10-25
ODR1636735918p,C891022L,2021-12-09,P486103,2455720,1,2455720,0,2455720,1,1,1,1,cod,dawlance_VF-1035WB,2455720,1915450,Appliances,2021-09-08
ODR6665759599z,C764741L,2022-04-30,P899584,2441510,1,2441510,0,2441510,1,1,0,4,Payaxis,Enviro_EAC-18,2322146,1996998,Appliances,2022-04-20
ODR2112943223t,C479992L,2021-09-26,P442844,2436000,1,2436000,0,2436000,1,1,0,1,cod,Naushemian_#0031-Orange -M,2436000,2168040,Women Fashion,2021-09-19
ODR5467092480d,C382868L,2021-10-15,P137838,2436000,1,2436000,0,2436000,1,1,0,1,cod,Naushemian_#0031-Orange -L,2436000,1948800,Women Fashion,2021-07-07
ODR6390056181d,C412936L,2022-06-03,P964474,403100,6,2418600,0,2418600,1,1,1,1,cod,sanasafinaz_SS-3B,403100,286172,Women Fashion,2021-07-16
ODR3379049583z,C404192L,2021-03-09,P693509,2412800,1,2412800,0,2412800,1,1,1,1,cod,dawlance_VF-1035WB Silver,2412800,2123264,Appliances,2021-07-06
ODR7376824200i,C826850L,2022-01-26,P138741,109620,22,2411640,0,2411640,1,1,1,1,cod,PNG_Pampers_10003452-Hazir,125280,97672,Superstore,2022-01-06
ODR2772853464d,C348049L,2021-10-24,P920290,2407000,1,2407000,0,2407000,1,1,0,1,cod,AmanJee_PB001,1925600,1540480,Women Fashion,2021-07-13
ODR5873691062g,C378684L,2022-03-14,P168663,2403520,1,2403520,0,2403520,1,1,1,1,cod,interwood_HA-R-REO-39997,2403520,1490136,Home & Living,2021-07-03
ODR2643586698w,C378684L,2022-04-25,P301216,2403520,1,2403520,0,2403520,1,0,0,1,cod,interwood_HA-R-AGRA-39999,2403520,1922816,Home & Living,2021-07-03
ODR1536762217n,C378684L,2022-04-27,P301216,2403520,1,2403520,0,2403520,1,1,1,1,cod,interwood_HA-R-AGRA-39999,2403520,1922816,Home & Living,2021-07-03
ODR4060576103b,C788509L,2022-01-14,P236487,2401200,1,2401200,0,2401200,1,1,1,1,cod,Samsung_Samsung NX300 Mirrorless - Brown,2401200,2041020,Entertainment,2021-07-20
ODR8067790383g,C218616L,2022-01-23,P236487,2401200,1,2401200,0,2401200,1,1,1,1,cod,Samsung_Samsung NX300 Mirrorless - Brown,2401200,2041020,Entertainment,2021-07-19
ODR1659675616l,C378684L,2022-02-15,P236487,2401200,1,2401200,0,2401200,1,1,0,1,cod,Samsung_Samsung NX300 Mirrorless - Brown,2401200,2041020,Entertainment,2021-07-03
ODR9082255012s,C522289L,2022-02-17,P236487,2401200,1,2401200,0,2401200,1,0,0,1,cod,Samsung_Samsung NX300 Mirrorless - Brown,2401200,2041020,Entertainment,2022-02-10
ODR6304804785q,C781213L,2022-02-24,P236487,2401200,1,2401200,0,2401200,1,1,0,1,cod,Samsung_Samsung NX300 Mirrorless - Brown,2401200,2041020,Entertainment,2021-08-23
ODR9747806243r,C618216L,2022-03-14,P236487,2401200,1,2401200,0,2401200,1,1,0,1,cod,Samsung_Samsung NX300 Mirrorless - Brown,2401200,2041020,Entertainment,2022-01-11
ODR3336575082a,C888995L,2022-07-03,P236487,2401200,1,2401200,0,2401200,1,1,0,1,cod,Samsung_Samsung NX300 Mirrorless - Brown,2401200,2041020,Entertainment,2021-12-12
ODR4928475220o,C738725L,2022-04-05,P622378,1195902,2,2391804,0,2391804,1,1,0,1,cod,AYS_32-32G6530,1195902,1076306,Entertainment,2021-08-27
ODR2724020867k,C854229L,2021-11-28,P451592,2380900,1,2380900,0,2380900,1,1,1,1,cod,Sony_PlayStation 4 1TB - Call of Duty Black Ops 3 Version Limite,2380900,1547556,Entertainment,2021-11-12
ODR8866502167c,C521935L,2022-01-16,P405060,2349000,1,2349000,0,2349000,1,0,0,1,cod,Kenwood_1.5 Ton White ESense Split Air Conditioner - HSU-18LKE,2349000,1738260,Appliances,2021-11-22
ODR6069139443d,C788509L,2022-01-24,P137983,2323944,1,2323944,0,2323944,1,1,0,1,cod,HP_Laser Color 277n (4-in-1),2323944,1440836,Computing,2021-07-20
ODR2899577296u,C617555L,2022-03-28,P137983,2323944,1,2323944,0,2323944,1,1,1,1,cod,HP_Laser Color 277n (4-in-1),2323944,1440836,Computing,2022-03-19
ODR8698338503d,C374672L,2022-04-29,P137983,2323944,1,2323944,0,2323944,1,1,0,1,cod,HP_Laser Color 277n (4-in-1),2323944,1440836,Computing,2021-07-17
ODR2737256850i,C814229L,2022-09-02,P137983,2323944,1,2323944,0,2323944,1,1,0,1,cod,HP_Laser Color 277n (4-in-1),2323944,1440836,Computing,2021-07-13
ODR9807671635u,C835942L,2022-02-03,P267363,290000,8,2320000,0,2320000,1,1,1,1,cod,"GFC_Bracket Myga Metal (Special Guard) 24""",290000,220400,Appliances,2022-03-15
ODR8467540226n,C215074L,2021-12-25,P306870,1160000,2,2320000,0,2320000,1,1,0,4,Payaxis,Changhong Ruba_32 Inches Black HD Ready LED TV - 32E3600,1160000,928000,Entertainment,2021-09-13
ODR7821029209a,C426132L,2022-05-31,P942842,2320000,1,2320000,0,2320000,1,0,0,7,Easypay,interwood_HF-01ILO-40659,1392000,1197120,Home & Living,2022-05-25
ODR2210437742l,C162721L,2022-03-27,P624168,2319942,1,2319942,0,2319942,1,1,0,1,cod,ahp_EOS-1300D-DSLR-Black,2319942,1879142,Entertainment,2021-07-26
ODR7351770562j,C200057L,2022-05-04,P624168,2319942,1,2319942,0,2319942,1,0,0,7,Easypay,ahp_EOS-1300D-DSLR-Black,2319942,1879142,Entertainment,2022-01-21
ODR9044626852y,C491806L,2022-05-24,P624168,2319942,1,2319942,0,2319942,1,0,0,7,Easypay,ahp_EOS-1300D-DSLR-Black,2319942,1879142,Entertainment,2022-05-04
ODR8336342346m,C390635L,2022-06-04,P624168,2319942,1,2319942,0,2319942,1,0,0,7,Easypay,ahp_EOS-1300D-DSLR-Black,2319942,1879142,Entertainment,2022-04-23
ODR3244497295i,C488014L,2022-07-04,P624168,2319942,1,2319942,0,2319942,1,0,0,7,Easypay,ahp_EOS-1300D-DSLR-Black,2319942,1879142,Entertainment,2022-04-19
ODR6291667247f,C430619L,2021-08-09,P697298,2319942,1,2319942,0,2319942,1,0,0,8,ublcreditcard,Samsung Galaxy A5 A510F (2016),2319942,1391942,Mobiles & Tablets,2021-09-22
ODR2579677954l,C762523L,2021-09-13,P697298,2319942,1,2319942,0,2319942,1,0,0,9,mygateway,Samsung Galaxy A5 A510F (2016),2319942,1391942,Mobiles & Tablets,2021-09-03
ODR8025984166h,C770029L,2021-12-07,P697298,2319942,1,2319942,0,2319942,1,1,0,1,cod,Samsung Galaxy A5 A510F (2016),2319942,1391942,Mobiles & Tablets,2021-07-16
ODR3549955243f,C893754L,2022-03-21,P951406,1159942,2,2319884,0,2319884,1,0,0,1,cod,Orient_32L4143,1087500,815596,Entertainment,2021-07-03
ODR1415789188i,C551481L,2022-01-07,P280917,2300860,1,2300860,0,2300860,1,1,0,1,cod,AYS_PEL-PRGD-130-Glass-Door-250,2300860,1679622,Appliances,2021-11-12
ODR6157167994u,C195703L,2021-01-12,P420995,2297380,1,2297380,0,2297380,1,0,0,4,Payaxis,Haier_HWM 55-1010,2297380,1401396,Appliances,2021-11-19
ODR8272442582c,C538631L,2021-07-12,P420995,2297380,1,2297380,0,2297380,1,0,0,4,Payaxis,Haier_HWM 55-1010,2297380,1401396,Appliances,2021-11-08
ODR4376375664y,C227184L,2021-12-16,P420995,2297380,1,2297380,0,2297380,1,0,0,4,Payaxis,Haier_HWM 55-1010,2297380,1401396,Appliances,2021-08-02
ODR7360886829z,C374672L,2021-02-11,P978512,2291000,1,2291000,0,2291000,1,1,1,1,cod,AmanJee_PB003,2291000,1855710,Women Fashion,2021-07-17
ODR1843283030u,C158367L,2021-10-19,P978512,2291000,1,2291000,0,2291000,1,1,0,1,cod,AmanJee_PB003,2291000,1855710,Women Fashion,2021-07-16
ODR1153196366r,C620963L,2021-10-20,P978512,2291000,1,2291000,0,2291000,1,0,0,1,cod,AmanJee_PB003,2291000,1855710,Women Fashion,2021-10-14
ODR7407713031r,C586717L,2021-11-11,P978512,2291000,1,2291000,0,2291000,1,1,0,1,cod,AmanJee_PB003,2291000,1855710,Women Fashion,2021-08-12
ODR9696616362k,C675024L,2022-01-16,P303096,2281140,1,2281140,0,2281140,1,1,1,1,cod,Samsung_Samsung NX30ZZ Smart Camera (Black),2281140,2053026,Entertainment,2021-09-26
ODR2255065794q,C547681L,2022-05-01,P303096,2281140,1,2281140,0,2281140,1,0,0,4,Payaxis,Samsung_Samsung NX30ZZ Smart Camera (Black),2281140,2053026,Entertainment,2021-09-04
ODR4670633799b,C738725L,2022-12-01,P303096,2281140,1,2281140,0,2281140,1,0,0,1,cod,Samsung_Samsung NX30ZZ Smart Camera (Black),2281140,2053026,Entertainment,2021-08-27
ODR8867994924e,C695592L,2021-01-08,P863752,2269424,1,2269424,0,2269424,1,0,0,8,ublcreditcard,Haier_HRF-380,2269424,1497792,Appliances,2021-07-13
ODR8059951244r,C162721L,2022-07-21,P229955,2265625,1,2265625,0,2265625,1,1,0,1,cod,HP_15AY-15-Ay072NIA-ci3,2265625,1631250,Computing,2021-07-26
ODR8831189073f,C776042L,2022-09-07,P229955,2265625,1,2265625,0,2265625,1,0,0,7,Easypay,HP_15AY-15-Ay072NIA-ci3,2265625,1631250,Computing,2022-07-11
ODR6669112781a,C131834L,2021-07-11,P285962,1131000,2,2262000,0,2262000,1,0,0,1,cod,GMZV_Xbox 360 Ultra Slim - 4GB -Unmodified - Black,968542,610160,Entertainment,2021-11-24
ODR9490867351q,C379165L,2021-02-11,P246268,2261942,1,2261942,0,2261942,1,0,0,4,Payaxis,iPhone 5s 16gb+Getiit Joy Band_bundle,2261942,1877402,Computing,2021-10-21
ODR9988344563j,C568309L,2021-08-22,P246268,2261942,1,2261942,0,2261942,1,0,0,9,mygateway,iPhone 5s 16gb+Getiit Joy Band_bundle,2261942,1877402,Computing,2021-08-04
ODR9118903539k,C875936L,2021-10-10,P246268,2261942,1,2261942,0,2261942,1,0,0,4,Payaxis,iPhone 5s 16gb+Getiit Joy Band_bundle,2261942,1877402,Computing,2021-10-07
ODR4778191250r,C379165L,2021-10-27,P246268,2261942,1,2261942,0,2261942,1,0,0,1,cod,iPhone 5s 16gb+Getiit Joy Band_bundle,2261942,1877402,Computing,2021-10-21
ODR2151730310l,C383629L,2022-02-01,P939904,2261420,1,2261420,0,2261420,1,0,0,4,Payaxis,Kenwood_KENWOOD E-SENSE 1.5 Ton,2261420,1605556,Appliances,2022-01-27
ODR8586137096p,C831683L,2022-10-01,P939904,2261420,1,2261420,0,2261420,1,1,1,11,cashatdoorstep,Kenwood_KENWOOD E-SENSE 1.5 Ton,2261420,1605556,Appliances,2021-07-03
ODR2818407604t,C374672L,2022-01-27,P837665,2256200,1,2256200,0,2256200,1,1,0,1,cod,dawlance_9188 Mono,2256200,1872646,Appliances,2021-07-17
ODR1542653211k,C741634L,2022-02-17,P837665,2256200,1,2256200,0,2256200,1,1,0,1,cod,dawlance_9188 Mono,2256200,1872646,Appliances,2021-07-09
ODR1418504199c,C992621L,2022-07-02,P837665,2256200,1,2256200,0,2256200,1,1,0,4,Payaxis,dawlance_9188 Mono,2256200,1872646,Appliances,2021-11-17
ODR9882171572h,C160493L,2022-06-05,P591007,2250342,1,2250342,0,2250342,1,1,1,1,cod,cc_samsung_A520-Gold,2170534,1801538,Mobiles & Tablets,2021-08-28
ODR6360623177g,C834363L,2021-08-13,P353028,1123460,2,2246920,0,2246920,1,1,1,1,cod,Huawei P8 lite,1123460,707774,Mobiles & Tablets,2021-07-11
ODR2410489402u,C625201L,2022-06-01,P837665,2238800,1,2238800,0,2238800,1,0,0,4,Payaxis,dawlance_9188 Mono,2256200,1872646,Appliances,2022-01-28
ODR3465878963f,C625201L,2022-07-01,P837665,2238800,1,2238800,0,2238800,1,1,1,4,Payaxis,dawlance_9188 Mono,2256200,1872646,Appliances,2022-01-28
ODR6697255782l,C201512L,2022-07-19,P229955,2235320,1,2235320,0,2235320,1,0,0,1,cod,HP_15AY-15-Ay072NIA-ci3,2265625,1631250,Computing,2022-07-12
ODR6076728838c,C972737L,2022-05-17,P283167,2233000,1,2233000,0,2233000,1,1,0,1,cod,HP_Scanner-M225dw,2233000,1496110,Computing,2021-07-21
ODR5778721954y,C718296L,2021-04-11,P112319,2228360,1,2228360,0,2228360,1,0,0,4,Payaxis,R&I_Generator 2.5KVG,2047400,1842660,Appliances,2021-10-01
ODR9538455889j,C718296L,2021-07-11,P112319,2228360,1,2228360,0,2228360,1,0,0,4,Payaxis,R&I_Generator 2.5KVG,2047400,1842660,Appliances,2021-10-01
ODR2235314863j,C718296L,2021-10-11,P112319,2228360,1,2228360,0,2228360,1,0,0,4,Payaxis,R&I_Generator 2.5KVG,2047400,1842660,Appliances,2021-10-01
ODR5223359570n,C378684L,2022-02-21,P452163,2227200,1,2227200,0,2227200,1,0,0,1,cod,IKEA_315284,2227200,1692672,Home & Living,2021-07-03
ODR3444293440w,C174413L,2022-06-25,P672833,2212410,1,2212410,0,2212410,1,1,0,1,cod,Panasonic_40D310,2212410,1880534,Entertainment,2022-06-14
ODR6373713128z,C883602L,2022-10-06,P672833,2212410,1,2212410,0,2212410,1,0,0,13,Easypay_MA,Panasonic_40D310,2212410,1880534,Entertainment,2022-06-12
ODR1808682678z,C128765L,2022-12-08,P672833,2212410,1,2212410,0,2212410,1,1,1,1,cod,Panasonic_40D310,2212410,1880534,Entertainment,2021-11-07
ODR3178549436l,C860283L,2021-09-24,P607593,2207190,1,2207190,0,2207190,1,0,0,4,Payaxis,Haier_HSU-12LKE,2060450,1256860,Appliances,2021-09-10
ODR4713493884f,C215074L,2022-11-01,P816975,2204000,1,2204000,0,2204000,1,1,0,4,Payaxis,Dawlance_9188 MDS,2042760,1491180,Appliances,2021-09-13
ODR6336068566f,C541932L,2022-10-06,P997684,1102000,2,2204000,0,2204000,1,1,0,1,cod,Campingaz_2000024957,1102000,848540,Home & Living,2022-06-05
ODR4674783558f,C190091L,2021-07-24,P854438,2204000,1,2204000,0,2204000,1,0,0,1,cod,Mono Cruiser _Jazzy Two Premium,2204000,1917480,Kids & Baby,2021-07-14
ODR5263669954c,C143684L,2021-01-10,P789322,2203710,1,2203710,0,2203710,1,1,0,1,cod,Dawlance Split A/C LVS 30 Red 18000BTU LW,2203710,1652768,Others,2021-07-05
ODR9668304214m,C678257L,2021-10-12,P774890,730742,3,2192226,0,2192226,1,1,1,1,cod,Infinix Hot 4-Gold,730742,482270,Mobiles & Tablets,2021-07-23
ODR7769005909b,C373284L,2022-01-06,P228611,2181380,1,2181380,0,2181380,1,1,0,1,cod,GMZV_Black-4-1TB-Horizon-Zero-Dawn-Bundle,2441800,1684842,Entertainment,2022-06-14
ODR4860188256i,C943435L,2022-02-07,P591007,2170534,1,2170534,0,2170534,1,0,0,7,Easypay,cc_samsung_A520-Gold,2170534,1801538,Mobiles & Tablets,2022-01-06
ODR6298434110f,C323025L,2022-05-07,P827627,2170534,1,2170534,0,2170534,1,0,0,7,Easypay,cc_samsung_A520-BLACK,2170534,1367408,Mobiles & Tablets,2022-06-28
ODR7228245430o,C234415L,2022-06-17,P591007,2170534,1,2170534,0,2170534,1,0,0,7,Easypay,cc_samsung_A520-Gold,2170534,1801538,Mobiles & Tablets,2021-11-19
ODR1895959858k,C517976L,2022-06-24,P900572,2170534,1,2170534,0,2170534,1,0,0,4,Payaxis,cc_samsung_A520-LIGHT BLUE,2170534,1345716,Mobiles & Tablets,2022-06-13
ODR1301901919q,C517976L,2022-06-25,P900572,2170534,1,2170534,0,2170534,1,0,0,4,Payaxis,cc_samsung_A520-LIGHT BLUE,2170534,1345716,Mobiles & Tablets,2022-06-13
ODR6230891956d,C239306L,2021-08-20,P245350,2157600,1,2157600,0,2157600,1,1,1,1,cod,Dawlance 9144 WB GD HZONE PLUS,2157600,1553472,Appliances,2021-07-21
ODR9748657709y,C987678L,2022-01-08,P961578,1073000,2,2146000,0,2146000,1,1,0,7,Easypay,Monocruiser_CLB Z681BR Mercedes,1073000,847670,Kids & Baby,2022-08-20
ODR8558904972f,C543805L,2022-03-07,P991559,2144840,1,2144840,0,2144840,1,0,0,7,Easypay,Lenovo_v310-310-ci3,2144840,1351226,Computing,2022-07-01
ODR6712839637b,C143684L,2021-07-14,P432163,2140200,1,2140200,0,2140200,1,1,1,1,cod,dawlance_9170WB Graphite Grey,2140200,1583748,Appliances,2021-07-05
ODR2886410279b,C525405L,2021-08-30,P432163,2140200,1,2140200,0,2140200,1,1,1,10,mcblite,dawlance_9170WB Graphite Grey,2140200,1583748,Appliances,2021-07-24
ODR8265425276y,C734921L,2021-07-13,P983498,2140200,1,2140200,0,2140200,1,0,0,12,internetbanking,dwm_City K2G271C3 Watch,2140200,1455336,Men Fashion,2021-07-20
ODR3128607392f,C293389L,2021-09-27,P406949,2138750,1,2138750,0,2138750,1,0,0,4,Payaxis,Haier_LE 42B9000,1913942,1607702,Entertainment,2021-09-01
ODR7827727369z,C682985L,2021-09-11,P744702,2137996,1,2137996,0,2137996,1,0,0,4,Payaxis,Ricoh_Projector PJ S2240,2006162,1263878,Entertainment,2021-10-03
ODR2982800469u,C859546L,2021-06-12,P608043,2130630,1,2130630,0,2130630,1,0,0,4,Payaxis,Sony_DZ 950,2232942,1942652,Entertainment,2021-12-22
ODR3215033174b,C623383L,2021-11-12,P608043,2130630,1,2130630,0,2130630,1,0,0,4,Payaxis,Sony_DZ 950,2232942,1942652,Entertainment,2021-10-06
ODR2608757731m,C240208L,2022-01-01,P608043,2130630,1,2130630,0,2130630,1,0,0,4,Payaxis,Sony_DZ 950,2232942,1942652,Entertainment,2021-12-22
ODR4906216472m,C240208L,2022-02-01,P608043,2130630,1,2130630,0,2130630,1,0,0,4,Payaxis,Sony_DZ 950,2232942,1942652,Entertainment,2021-12-22
ODR7536879957t,C317146L,2022-07-05,P607083,2117000,1,2117000,0,2117000,1,0,0,1,cod,R&I_HGR 2.8 KVA D,2117000,1397220,Appliances,2022-05-03
ODR6948842213q,C481253L,2022-07-24,P607083,2117000,1,2117000,0,2117000,1,1,0,1,cod,R&I_HGR 2.8 KVA D,2117000,1397220,Appliances,2021-07-26
ODR7477422916d,C821812L,2022-07-07,P902159,2114680,1,2114680,0,2114680,1,0,0,7,Easypay,Lenovo_Ideapad-110-ci3,2114680,1712856,Computing,2022-06-06
ODR5462137666a,C821812L,2022-08-07,P902159,2114680,1,2114680,0,2114680,1,0,0,7,Easypay,Lenovo_Ideapad-110-ci3,2114680,1712856,Computing,2022-06-06
ODR2879685122g,C605459L,2022-04-01,P425584,2094438,1,2094438,0,2094438,1,1,0,1,cod,SUPER ASIA_SA WC 60-ELECTRIC WATER COOLER PLASTIC BODY (60 GALLO,2094438,1864004,Appliances,2022-01-06
ODR9865213165x,C992621L,2022-01-01,P208527,2088000,1,2088000,0,2088000,1,0,0,4,Payaxis,dawlance_DWT-150C,1614140,1371990,Appliances,2021-11-17
ODR9867588659a,C332182L,2022-03-01,P208527,2088000,1,2088000,0,2088000,1,0,0,1,cod,dawlance_DWT-150C,1614140,1371990,Appliances,2022-01-23
ODR1778963948p,C992621L,2022-03-02,P208527,2088000,1,2088000,0,2088000,1,1,0,4,Payaxis,dawlance_DWT-150C,1614140,1371990,Appliances,2021-11-17
ODR5897725042x,C958287L,2022-03-05,P279731,2088000,1,2088000,0,2088000,1,1,0,1,cod,AYS_Split-Haier-12LNA,2088000,1816560,Appliances,2021-07-15
ODR2513290260c,C992621L,2022-08-01,P208527,2088000,1,2088000,0,2088000,1,0,0,4,Payaxis,dawlance_DWT-150C,1614140,1371990,Appliances,2021-11-17
ODR2089765630x,C412936L,2022-08-02,P208527,2088000,1,2088000,0,2088000,1,1,0,1,cod,dawlance_DWT-150C,1614140,1371990,Appliances,2021-07-16
ODR5772205806j,C352171L,2022-04-21,P852469,2086840,1,2086840,0,2086840,1,1,0,1,cod,AYS_40U558,2086840,1565130,Entertainment,2022-04-20
ODR8091874896q,C864099L,2021-10-25,P357859,2076342,1,2076342,0,2076342,1,1,1,1,cod,rhythmf_I1203S-02,2076342,1245782,Men Fashion,2021-10-25
ODR1976952910n,C172015L,2021-12-14,P459124,2075182,1,2075182,0,2075182,1,0,0,4,Payaxis,Haier_HRF-300,2075182,1348848,Appliances,2021-12-23
ODR6728000468w,C382868L,2022-07-06,P697140,2072340,1,2072340,0,2072340,1,1,0,1,cod,plk_FWI/ 925 651_41,2072340,1512756,School & Education,2021-07-07
ODR5775649049y,C239306L,2021-04-07,P647935,2067120,1,2067120,0,2067120,1,0,0,1,cod,R&I_eIcon Series 12000BTU,2067120,1240272,Appliances,2021-07-21
ODR1198458220o,C256446L,2022-05-28,P863167,2059000,1,2059000,0,2059000,1,1,0,7,Easypay,Kenwood_KLV-1215,2059000,1832510,Appliances,2021-11-28
ODR5595600698h,C886226L,2022-06-19,P863167,2059000,1,2059000,0,2059000,1,0,0,7,Easypay,Kenwood_KLV-1215,2059000,1832510,Appliances,2022-06-18
ODR3407285180f,C508405L,2022-06-22,P863167,2059000,1,2059000,0,2059000,1,1,0,1,cod,Kenwood_KLV-1215,2059000,1832510,Appliances,2022-06-20
ODR5437146222i,C410131L,2022-06-14,P210375,2051344,1,2051344,0,2051344,1,1,1,1,cod,RM_Panasonic-TH-40D310M,2051344,1764128,Entertainment,2022-06-09
ODR5681607635c,C733738L,2022-06-30,P210375,2051344,1,2051344,0,2051344,1,1,0,1,cod,RM_Panasonic-TH-40D310M,2051344,1764128,Entertainment,2022-04-21
ODR3074534485x,C525405L,2021-09-08,P564448,2047400,1,2047400,0,2047400,1,1,0,1,cod,dawlance_DWF-1600A White,2047400,1351284,Appliances,2021-07-24
ODR8978346622k,C307227L,2021-11-29,P816975,2042760,1,2042760,0,2042760,1,1,1,4,Payaxis,Dawlance_9188 MDS,2042760,1491180,Appliances,2021-11-17
ODR4587491601e,C738725L,2021-12-22,P390965,2038642,1,2038642,0,2038642,1,1,0,1,cod,Samsung_WA70H4000SW,2038642,1345484,Home & Living,2021-08-27
ODR2373048205z,C742165L,2021-03-10,P245834,2032900,1,2032900,0,2032900,1,0,0,1,cod,dawlance_Health Zone Plus 30 - 1.5 Ton Air Conditioner,2032900,1423030,Appliances,2021-10-24
ODR8051794310r,C741634L,2021-05-10,P245834,2032900,1,2032900,0,2032900,1,1,1,1,cod,dawlance_Health Zone Plus 30 - 1.5 Ton Air Conditioner,2032900,1423030,Appliances,2021-07-09
ODR3384846147z,C736500L,2021-09-28,P538125,2030000,1,2030000,0,2030000,1,0,0,4,Payaxis,Careem_50000 Credits,2030000,1502200,Others,2021-09-16
